%     Depth,Temperature_,TC_m,RHOC_m,PHI,    RHOB,TC_m_min,TC_m_max,RHOC_m_miD,RHOC_m_max,    TC.log,      RHOC.log,       RHP,,
%         m,          °C,W/(mK),kJ/(m³K),n/n,g/cm³,    W/(mK),    W/(mK),kJ/(m³K),kJ/(m³K),    W/(mK),   kJ/(m³K),     µW/m³,,
130,9.655,3.426,2.740,0.335,2.137,2.912,3.940,2.329,3.151,1.916,3.212,0.293436,,
130.5,9.659,3.266,2.783,0.335,2.137,2.776,3.756,2.365,3.200,1.856,3.240,0.288115,,
131,9.669,3.237,2.811,0.335,2.137,2.751,3.722,2.389,3.232,1.845,3.259,0.317376,,
131.5,9.6748,3.226,2.848,0.335,2.137,2.742,3.710,2.421,3.275,1.841,3.284,0.314708,,
132,9.68614,3.337,2.896,0.335,2.137,2.837,3.838,2.462,3.331,1.883,3.316,0.301412,,
132.5,9.691,3.394,2.949,0.335,2.137,2.885,3.903,2.507,3.392,1.904,3.351,0.30408,,
133,9.699,3.189,2.989,0.335,2.137,2.711,3.668,2.541,3.438,1.827,3.378,0.317376,,
133.5,9.70422,3.364,3.043,0.335,2.137,2.860,3.869,2.587,3.500,1.893,3.414,0.312055,,
134,9.713,3.263,3.085,0.335,2.137,2.774,3.753,2.622,3.548,1.855,3.442,0.301412,,
134.5,9.7246,3.558,3.129,0.335,2.137,3.025,4.092,2.660,3.599,1.965,3.471,0.298758,,
135,9.7292,3.239,3.178,0.335,2.137,2.753,3.725,2.701,3.654,1.846,3.503,0.277487,,
135.5,9.7395,3.239,3.234,0.335,2.137,2.753,3.725,2.749,3.719,1.846,3.541,0.274833,,
136,9.7492,3.202,3.273,0.335,2.137,2.722,3.683,2.782,3.764,1.832,3.567,0.266843,,
136.5,9.75867,3.402,3.326,0.335,2.137,2.891,3.912,2.827,3.825,1.907,3.602,0.261537,,
137,9.7649,3.242,3.376,0.335,2.137,2.756,3.728,2.870,3.883,1.847,3.635,0.272165,,
137.5,9.7743,3.114,3.412,0.335,2.137,2.647,3.581,2.900,3.923,1.798,3.659,0.293436,,
138,9.7889,3.237,3.448,0.335,2.137,2.751,3.722,2.931,3.965,1.845,3.683,0.306733,,
138.5,9.80067,3.210,3.487,0.335,2.137,2.729,3.692,2.964,4.010,1.835,3.709,0.293436,,
139,9.8132,3.572,3.538,0.335,2.137,3.036,4.108,3.007,4.069,1.970,3.743,0.277487,,
139.5,9.82578,3.245,3.531,0.335,2.137,2.758,3.731,3.002,4.061,1.848,3.738,0.285461,,
140,9.8342,3.208,3.523,0.335,2.137,2.727,3.689,2.994,4.051,1.834,3.733,0.293436,,
140.5,9.84267,3.282,3.525,0.335,2.137,2.789,3.774,2.996,4.053,1.862,3.734,0.282808,,
141,9.8511,3.066,3.519,0.330,2.146,2.606,3.526,2.992,4.047,1.795,3.727,0.296104,,
141.5,9.866,3.243,3.501,0.330,2.146,2.757,3.730,2.976,4.026,1.864,3.715,0.298758,,
142,9.8752,3.392,3.484,0.330,2.146,2.884,3.901,2.961,4.007,1.921,3.704,0.277487,,
142.5,9.88943,3.554,3.463,0.330,2.146,3.021,4.088,2.943,3.982,1.982,3.689,0.306733,,
143,9.8966,3.568,3.451,0.330,2.146,3.033,4.103,2.933,3.968,1.987,3.681,0.314708,,
143.5,9.9056,3.233,3.444,0.330,2.146,2.748,3.718,2.927,3.961,1.860,3.677,0.309386,,
144,9.91722,3.597,3.428,0.330,2.146,3.058,4.137,2.914,3.942,1.998,3.666,0.320029,,
144.5,9.92544,3.424,3.406,0.330,2.146,2.910,3.938,2.895,3.917,1.933,3.651,0.309386,,
145,9.9374,3.127,3.431,0.330,2.146,2.658,3.596,2.917,3.946,1.819,3.668,0.322683,,
145.5,9.946,3.225,3.454,0.330,2.146,2.741,3.709,2.936,3.972,1.857,3.683,0.314708,,
146,9.95,3.576,3.481,0.330,2.146,3.039,4.112,2.959,4.004,1.990,3.702,0.301412,,
146.5,9.95622,3.127,3.501,0.330,2.146,2.658,3.596,2.976,4.026,1.819,3.715,0.298758,,
147,9.962,3.562,3.513,0.330,2.146,3.028,4.097,2.986,4.039,1.985,3.723,0.298758,,
147.5,9.9744,3.353,3.527,0.330,2.146,2.850,3.856,2.998,4.056,1.906,3.732,0.322683,,
148,9.984,3.472,3.523,0.330,2.146,2.951,3.993,2.995,4.051,1.951,3.730,0.288115,,
148.5,9.9903,3.509,3.531,0.330,2.146,2.983,4.035,3.002,4.061,1.965,3.735,0.298758,,
149,9.9995,3.429,3.539,0.330,2.146,2.915,3.944,3.008,4.069,1.935,3.740,0.293436,,
149.5,10.0142,3.387,3.544,0.330,2.146,2.879,3.895,3.013,4.076,1.919,3.744,0.322683,,
150,10.0219,3.472,3.544,0.330,2.146,2.951,3.993,3.013,4.076,1.951,3.744,0.298758,,
150.5,10.0292,3.419,3.545,0.330,2.146,2.906,3.932,3.013,4.076,1.931,3.744,0.298758,,
151,10.0388,3.353,3.550,0.330,2.146,2.850,3.856,3.018,4.083,1.906,3.748,0.314708,,
151.5,10.0492,3.589,3.557,0.330,2.146,3.051,4.128,3.023,4.090,1.995,3.752,0.293436,,
152,10.0597,3.140,3.564,0.330,2.146,2.669,3.611,3.029,4.098,1.824,3.757,0.298758,,
152.5,10.0701,3.189,3.560,0.330,2.146,2.711,3.667,3.026,4.094,1.843,3.755,0.293436,,
153,10.0785,3.125,3.552,0.330,2.146,2.656,3.593,3.019,4.085,1.818,3.749,0.293436,,
153.5,10.088,3.316,3.561,0.330,2.146,2.819,3.814,3.027,4.095,1.892,3.755,0.30408,,
154,10.0997,3.451,3.554,0.330,2.146,2.933,3.968,3.021,4.087,1.943,3.750,0.317376,,
154.5,10.1059,3.138,3.554,0.330,2.146,2.667,3.608,3.021,4.087,1.823,3.751,0.293436,,
155,10.1174,3.338,3.534,0.340,2.129,2.838,3.839,3.004,4.064,1.867,3.743,0.288115,,
155.5,10.1244,3.508,3.525,0.340,2.129,2.982,4.034,2.996,4.053,1.929,3.737,0.293436,,
156,10.1372,3.311,3.507,0.340,2.129,2.815,3.808,2.981,4.033,1.857,3.726,0.298758,,
156.5,10.1476,3.265,3.494,0.340,2.129,2.776,3.755,2.970,4.018,1.840,3.717,0.30408,,
157,10.157,3.190,3.482,0.340,2.129,2.712,3.669,2.959,4.004,1.812,3.709,0.298758,,
157.5,10.1648,3.153,3.470,0.340,2.129,2.680,3.626,2.949,3.990,1.798,3.701,0.282808,,
158,10.169,3.202,3.475,0.335,2.137,2.722,3.683,2.954,3.996,1.832,3.701,0.290783,,
158.5,10.172,3.586,3.464,0.335,2.137,3.048,4.123,2.944,3.984,1.975,3.694,0.272165,,
159,10.1867,3.586,3.468,0.335,2.137,3.048,4.123,2.948,3.988,1.975,3.696,0.288115,,
159.5,10.1962,3.306,3.444,0.335,2.137,2.810,3.801,2.927,3.960,1.871,3.680,0.314708,,
160,10.204,3.420,3.432,0.335,2.137,2.907,3.933,2.917,3.947,1.914,3.672,0.288115,,
160.5,10.2124,3.134,3.427,0.335,2.137,2.664,3.605,2.913,3.941,1.806,3.669,0.298758,,
161,10.224,3.155,3.412,0.335,2.137,2.682,3.629,2.900,3.924,1.814,3.659,0.293436,,
161.5,10.2392,3.127,3.397,0.335,2.137,2.658,3.596,2.887,3.906,1.803,3.649,0.309386,,
162,10.2502,3.122,3.400,0.330,2.146,2.654,3.591,2.890,3.910,1.817,3.647,0.296104,,
162.5,10.2614,3.228,3.401,0.330,2.146,2.744,3.712,2.891,3.912,1.858,3.648,0.312055,,
163,10.2747,3.306,3.409,0.330,2.146,2.810,3.802,2.898,3.920,1.888,3.653,0.314708,,
163.5,10.282,3.207,3.394,0.330,2.146,2.726,3.688,2.885,3.903,1.850,3.643,0.320029,,
164,10.2881,3.369,3.371,0.330,2.146,2.863,3.874,2.865,3.877,1.912,3.628,0.322683,,
164.5,10.303,3.406,3.367,0.330,2.146,2.895,3.916,2.862,3.872,1.926,3.625,0.314708,,
165,10.3157,3.235,3.365,0.321,2.161,2.750,3.721,2.860,3.869,1.887,3.617,0.320029,,
165.5,10.3268,3.253,3.317,0.321,2.161,2.765,3.741,2.819,3.815,1.894,3.585,0.320029,,
166,10.3324,3.248,3.302,0.321,2.161,2.761,3.735,2.807,3.797,1.892,3.574,0.328005,,
166.5,10.3475,3.437,3.281,0.321,2.161,2.921,3.953,2.789,3.773,1.966,3.560,0.298758,,
167,10.369,3.193,3.268,0.321,2.161,2.714,3.672,2.778,3.759,1.870,3.552,0.288115,,
167.5,10.3816,3.582,3.255,0.321,2.161,3.045,4.120,2.767,3.744,2.022,3.543,0.298758,,
168,10.387,3.363,3.245,0.321,2.161,2.858,3.867,2.758,3.731,1.937,3.535,0.330658,,
168.5,10.3964,3.309,3.237,0.321,2.161,2.813,3.805,2.752,3.723,1.916,3.530,0.341301,,
169,10.4071,3.598,3.235,0.321,2.161,3.058,4.138,2.750,3.720,2.028,3.529,0.298758,,
169.5,10.423,3.496,3.222,0.321,2.161,2.972,4.021,2.739,3.706,1.989,3.520,0.341301,,
170,10.4384,3.253,3.224,0.321,2.161,2.765,3.741,2.741,3.708,1.894,3.522,0.298758,,
170.5,10.4492,3.494,3.218,0.321,2.161,2.970,4.018,2.735,3.701,1.988,3.517,0.301412,,
171,10.4586,3.427,3.210,0.321,2.161,2.913,3.941,2.728,3.691,1.962,3.512,0.322683,,
171.5,10.4712,3.476,3.194,0.321,2.161,2.954,3.997,2.715,3.673,1.981,3.501,0.301412,,
172,10.4852,3.478,3.191,0.321,2.161,2.957,4.000,2.713,3.670,1.982,3.499,0.293436,,
172.5,10.4978,3.411,3.191,0.321,2.161,2.900,3.923,2.712,3.669,1.956,3.499,0.309386,,
173,10.5116,3.504,3.171,0.321,2.161,2.979,4.030,2.695,3.647,1.992,3.486,0.312055,,
173.5,10.525,3.528,3.153,0.321,2.161,2.998,4.057,2.680,3.626,2.001,3.473,0.325351,,
174,10.5348,3.253,3.122,0.321,2.161,2.765,3.741,2.654,3.591,1.894,3.452,0.301412,,
174.5,10.5443,3.304,3.096,0.321,2.161,2.808,3.800,2.632,3.561,1.914,3.435,0.298758,,
175,10.56,3.489,3.076,0.321,2.161,2.965,4.012,2.615,3.537,1.986,3.421,0.290783,,
175.5,10.5724,3.193,3.076,0.321,2.161,2.714,3.672,2.615,3.537,1.870,3.421,0.290783,,
176,10.5806,3.268,3.041,0.335,2.137,2.778,3.759,2.585,3.497,1.857,3.412,0.272165,,
176.5,10.5913,3.564,3.034,0.335,2.137,3.029,4.098,2.579,3.490,1.967,3.408,0.272165,,
177,10.6014,3.361,3.042,0.335,2.137,2.857,3.866,2.586,3.498,1.892,3.413,0.272165,,
177.5,10.6114,3.528,3.041,0.335,2.137,2.999,4.058,2.585,3.498,1.954,3.413,0.272165,,
178,10.626,3.187,3.042,0.335,2.137,2.709,3.665,2.585,3.498,1.826,3.413,0.272165,,
178.5,10.6413,3.300,3.039,0.335,2.137,2.805,3.795,2.583,3.495,1.869,3.411,0.288115,,
179,10.6599,3.295,3.043,0.335,2.137,2.801,3.789,2.587,3.500,1.867,3.414,0.272165,,
179.5,10.6726,3.496,3.025,0.335,2.137,2.972,4.020,2.571,3.478,1.942,3.401,0.288115,,
180,10.6792,3.434,3.025,0.335,2.137,2.919,3.949,2.571,3.479,1.919,3.402,0.272165,,
180.5,10.6879,3.463,3.020,0.335,2.137,2.944,3.983,2.567,3.473,1.930,3.398,0.290783,,
181,10.6974,3.135,3.018,0.330,2.146,2.665,3.605,2.566,3.471,1.822,3.391,0.277487,,
181.5,10.7092,3.387,3.009,0.330,2.146,2.879,3.895,2.558,3.461,1.919,3.385,0.277487,,
182,10.7174,3.293,3.001,0.330,2.146,2.799,3.787,2.551,3.451,1.883,3.380,0.277487,,
182.5,10.7265,3.472,2.990,0.330,2.146,2.951,3.993,2.541,3.438,1.951,3.372,0.293436,,
183,10.7398,3.340,3.012,0.321,2.161,2.839,3.841,2.560,3.463,1.928,3.377,0.296104,,
183.5,10.7472,3.342,3.020,0.321,2.161,2.841,3.843,2.567,3.473,1.929,3.383,0.288115,,
184,10.7541,3.342,3.042,0.321,2.161,2.841,3.843,2.586,3.498,1.929,3.398,0.290783,,
184.5,10.7658,3.168,3.074,0.321,2.161,2.692,3.643,2.613,3.535,1.860,3.419,0.277487,,
185,10.7744,3.273,3.098,0.321,2.161,2.782,3.764,2.634,3.563,1.902,3.436,0.28014,,
185.5,10.787,3.266,3.125,0.321,2.161,2.776,3.756,2.656,3.594,1.899,3.454,0.298758,,
186,10.7997,3.381,3.147,0.321,2.161,2.873,3.888,2.675,3.619,1.944,3.469,0.309386,,
186.5,10.808,3.112,3.169,0.321,2.161,2.646,3.579,2.694,3.645,1.838,3.484,0.293436,,
187,10.8189,3.337,3.187,0.321,2.161,2.836,3.838,2.709,3.665,1.927,3.497,0.282808,,
187.5,10.8332,3.391,3.202,0.321,2.161,2.882,3.899,2.721,3.682,1.948,3.506,0.298758,,
188,10.842,3.520,3.254,0.321,2.161,2.992,4.048,2.766,3.742,1.998,3.542,0.301412,,
188.5,10.8463,3.569,3.278,0.321,2.161,3.034,4.105,2.786,3.769,2.017,3.558,0.314708,,
189,10.853,3.452,3.309,0.321,2.161,2.935,3.970,2.813,3.806,1.972,3.579,0.322683,,
189.5,10.8634,3.368,3.334,0.321,2.161,2.863,3.873,2.834,3.834,1.939,3.596,0.330658,,
190,10.8692,3.103,3.388,0.321,2.161,2.637,3.568,2.880,3.896,1.834,3.633,0.314708,,
190.5,10.8754,3.147,3.431,0.321,2.161,2.675,3.620,2.916,3.945,1.852,3.662,0.309386,,
191,10.8796,3.137,3.478,0.321,2.161,2.667,3.608,2.957,4.000,1.848,3.694,0.314708,,
191.5,10.8888,3.396,3.538,0.321,2.161,2.887,3.905,3.007,4.069,1.950,3.735,0.288115,,
192,10.9042,3.140,3.557,0.321,2.161,2.669,3.611,3.023,4.090,1.849,3.747,0.298758,,
192.5,10.9156,3.299,3.585,0.321,2.161,2.804,3.794,3.047,4.123,1.912,3.766,0.277487,,
193,10.9236,3.472,3.611,0.335,2.137,2.951,3.992,3.069,4.152,1.933,3.791,0.272165,,
193.5,10.9278,3.195,3.649,0.335,2.137,2.715,3.674,3.101,4.196,1.829,3.817,0.290783,,
194,10.9406,3.415,3.691,0.335,2.137,2.903,3.927,3.137,4.245,1.912,3.845,0.288115,,
194.5,10.9502,3.298,3.736,0.335,2.137,2.803,3.792,3.176,4.297,1.868,3.875,0.298758,,
195,10.9566,3.453,3.760,0.340,2.129,2.935,3.971,3.196,4.324,1.909,3.893,0.314708,,
195.5,10.9631,3.338,3.768,0.340,2.129,2.838,3.839,3.203,4.333,1.867,3.898,0.28014,,
196,10.9703,3.239,3.777,0.340,2.129,2.753,3.724,3.210,4.343,1.830,3.904,0.274833,,
196.5,10.9778,3.105,3.791,0.340,2.129,2.640,3.571,3.222,4.359,1.780,3.913,0.258868,,
197,10.9872,3.591,3.819,0.340,2.129,3.052,4.129,3.246,4.392,1.959,3.932,0.296104,,
197.5,10.9958,3.236,3.863,0.340,2.129,2.751,3.721,3.284,4.442,1.829,3.961,0.298758,,
198,11.0034,3.403,3.897,0.347,2.116,2.892,3.913,3.313,4.482,1.867,3.985,0.293436,,
198.5,11.013,3.495,3.932,0.347,2.116,2.971,4.020,3.342,4.522,1.900,4.008,0.296104,,
199,11.0229,3.215,3.979,0.347,2.116,2.733,3.697,3.382,4.576,1.799,4.038,0.277487,,
199.5,11.0346,3.229,4.021,0.347,2.116,2.744,3.713,3.418,4.625,1.804,4.066,0.28014,,
200,11.0506,3.231,4.071,0.347,2.116,2.747,3.716,3.461,4.682,1.805,4.099,0.288115,,
200.5,11.0738,3.526,4.126,0.347,2.116,2.997,4.055,3.507,4.745,1.911,4.134,0.306733,,
201,11.0847,3.111,4.177,0.347,2.116,2.645,3.578,3.550,4.804,1.761,4.168,0.322683,,
201.5,11.1056,3.160,4.238,0.347,2.116,2.686,3.634,3.602,4.874,1.779,4.207,0.309386,,
202,11.1336,3.336,4.261,0.340,2.129,2.835,3.836,3.622,4.900,1.866,4.223,0.309386,,
202.5,11.1585,3.206,4.302,0.340,2.129,2.725,3.687,3.657,4.948,1.818,4.251,0.282808,,
203,11.1742,3.593,4.343,0.340,2.129,3.054,4.132,3.692,4.995,1.960,4.277,0.298758,,
203.5,11.1918,3.593,4.353,0.340,2.129,3.054,4.132,3.700,5.006,1.960,4.284,0.314708,,
204,11.2084,3.352,4.363,0.340,2.129,2.849,3.855,3.709,5.018,1.872,4.291,0.298758,,
204.5,11.2261,3.596,4.370,0.340,2.129,3.057,4.136,3.715,5.026,1.961,4.295,0.293436,,
205,11.2471,3.407,4.372,0.335,2.137,2.896,3.918,3.716,5.028,1.909,4.298,0.293436,,
205.5,11.2671,3.108,4.385,0.335,2.137,2.642,3.575,3.727,5.043,1.796,4.306,0.309386,,
206,11.2903,3.121,4.396,0.335,2.137,2.653,3.590,3.736,5.055,1.801,4.313,0.269511,,
206.5,11.3093,3.335,4.416,0.335,2.137,2.835,3.835,3.753,5.078,1.882,4.327,0.272165,,
207,11.3236,3.244,4.388,0.340,2.129,2.757,3.731,3.729,5.046,1.832,4.307,0.26419,,
207.5,11.3402,3.137,4.385,0.340,2.129,2.667,3.608,3.728,5.043,1.792,4.305,0.288115,,
208,11.3544,3.577,4.374,0.340,2.129,3.040,4.113,3.718,5.030,1.954,4.298,0.30408,,
208.5,11.3745,3.524,4.325,0.340,2.129,2.996,4.053,3.676,4.974,1.935,4.265,0.301412,,
209,11.39,3.456,4.304,0.347,2.116,2.938,3.974,3.658,4.949,1.886,4.250,0.314708,,
209.5,11.4106,3.306,4.281,0.347,2.116,2.810,3.801,3.639,4.923,1.832,4.235,0.296104,,
210,11.4256,3.147,4.257,0.347,2.116,2.675,3.619,3.619,4.896,1.774,4.220,0.298758,,
210.5,11.442,3.295,4.207,0.347,2.116,2.800,3.789,3.576,4.838,1.828,4.187,0.282808,,
211,11.4589,3.295,4.158,0.347,2.116,2.800,3.789,3.534,4.782,1.828,4.155,0.290783,,
211.5,11.4755,3.163,4.122,0.347,2.116,2.689,3.637,3.504,4.740,1.780,4.132,0.293436,,
212,11.4904,3.414,4.082,0.340,2.129,2.902,3.927,3.469,4.694,1.895,4.105,0.290783,,
212.5,11.5054,3.108,4.088,0.340,2.129,2.642,3.574,3.474,4.701,1.781,4.109,0.277487,,
213,11.5176,3.333,4.123,0.340,2.129,2.833,3.833,3.505,4.742,1.865,4.132,0.298758,,
213.5,11.5302,3.341,4.125,0.340,2.129,2.840,3.842,3.506,4.744,1.868,4.133,0.296104,,
214,11.5438,3.108,4.124,0.340,2.129,2.642,3.574,3.505,4.743,1.781,4.133,0.293436,,
214.5,11.5594,3.527,4.120,0.340,2.129,2.998,4.056,3.502,4.738,1.936,4.130,0.277487,,
215,11.573,3.212,4.121,0.340,2.129,2.730,3.694,3.503,4.739,1.820,4.131,0.293436,,
215.5,11.5846,3.404,4.139,0.340,2.129,2.893,3.914,3.518,4.760,1.891,4.143,0.293436,,
216,11.6018,3.502,4.174,0.340,2.129,2.977,4.027,3.547,4.800,1.927,4.166,0.298758,,
216.5,11.6122,3.249,4.191,0.340,2.129,2.762,3.737,3.563,4.820,1.834,4.177,0.298758,,
217,11.6278,3.475,4.214,0.340,2.129,2.953,3.996,3.582,4.846,1.917,4.192,0.282808,,
217.5,11.6466,3.124,4.227,0.340,2.129,2.655,3.593,3.593,4.861,1.787,4.201,0.256215,,
218,11.6612,3.442,4.224,0.340,2.129,2.926,3.958,3.590,4.857,1.905,4.199,0.28014,,
218.5,11.6736,3.398,4.234,0.340,2.129,2.888,3.908,3.599,4.870,1.889,4.206,0.261537,,
219,11.685,3.284,4.238,0.340,2.129,2.792,3.777,3.603,4.874,1.847,4.208,0.250894,,
219.5,11.6969,3.233,4.217,0.340,2.129,2.748,3.718,3.585,4.850,1.828,4.194,0.269511,,
220,11.7063,3.196,4.201,0.340,2.129,2.716,3.675,3.571,4.831,1.814,4.183,0.277487,,
220.5,11.7194,3.401,4.192,0.340,2.129,2.891,3.911,3.563,4.821,1.890,4.178,0.272165,,
221,11.7321,3.442,4.181,0.340,2.129,2.926,3.958,3.554,4.808,1.905,4.170,0.258868,,
221.5,11.7432,3.357,4.172,0.340,2.129,2.854,3.861,3.547,4.798,1.874,4.165,0.258868,,
222,11.7656,3.338,4.156,0.340,2.129,2.838,3.839,3.532,4.779,1.867,4.154,0.272165,,
222.5,11.7791,3.412,4.179,0.340,2.129,2.900,3.923,3.553,4.806,1.894,4.169,0.277487,,
223,11.7863,3.350,4.186,0.347,2.116,2.847,3.852,3.558,4.814,1.848,4.173,0.290783,,
223.5,11.7933,3.583,4.205,0.347,2.116,3.046,4.121,3.574,4.835,1.931,4.186,0.314708,,
224,11.803,3.490,4.226,0.347,2.116,2.966,4.013,3.592,4.860,1.898,4.200,0.28014,,
224.5,11.8167,3.109,4.248,0.347,2.116,2.642,3.575,3.611,4.885,1.760,4.214,0.269511,,
225,11.8315,3.198,4.281,0.347,2.116,2.719,3.678,3.639,4.923,1.793,4.236,0.266843,,
225.5,11.8427,3.226,4.302,0.347,2.116,2.742,3.710,3.657,4.947,1.803,4.249,0.266843,,
226,11.8516,3.439,4.338,0.347,2.116,2.923,3.955,3.687,4.989,1.880,4.273,0.256215,,
226.5,11.8638,3.524,4.352,0.347,2.116,2.995,4.052,3.699,5.005,1.910,4.282,0.256215,,
227,11.8752,3.187,4.381,0.347,2.116,2.709,3.666,3.724,5.039,1.789,4.301,0.256215,,
227.5,11.8854,3.152,4.430,0.347,2.116,2.679,3.625,3.765,5.094,1.776,4.333,0.256215,,
228,11.8969,3.144,4.448,0.347,2.116,2.672,3.615,3.781,5.115,1.773,4.345,0.272165,,
228.5,11.9082,3.322,4.480,0.347,2.116,2.824,3.821,3.808,5.152,1.838,4.365,0.269511,,
229,11.9189,3.543,4.526,0.347,2.116,3.012,4.075,3.847,5.205,1.917,4.396,0.277487,,
229.5,11.9395,3.408,4.576,0.347,2.116,2.897,3.920,3.890,5.263,1.869,4.428,0.277487,,
230,11.9531,3.207,4.600,0.347,2.116,2.726,3.688,3.910,5.290,1.796,4.444,0.26419,,
230.5,11.9607,3.428,4.624,0.347,2.116,2.914,3.942,3.930,5.317,1.876,4.459,0.250894,,
231,11.966,3.414,4.643,0.347,2.116,2.902,3.926,3.947,5.339,1.871,4.472,0.258868,,
231.5,11.9742,3.147,4.651,0.347,2.116,2.675,3.619,3.954,5.349,1.774,4.477,0.28014,,
232,11.9898,3.535,4.674,0.347,2.116,3.005,4.065,3.973,5.375,1.914,4.492,0.256215,,
232.5,12.0102,3.295,4.705,0.347,2.116,2.800,3.789,3.999,5.411,1.828,4.512,0.272165,,
233,12.0228,3.450,4.742,0.347,2.116,2.933,3.968,4.030,5.453,1.884,4.536,0.26419,,
233.5,12.0332,3.174,4.711,0.347,2.116,2.698,3.650,4.004,5.418,1.784,4.516,0.277487,,
234,12.0444,3.300,4.715,0.347,2.116,2.805,3.795,4.007,5.422,1.830,4.519,0.290783,,
234.5,12.0548,3.264,4.731,0.347,2.116,2.775,3.754,4.022,5.441,1.817,4.529,0.282808,,
235,12.0672,3.204,4.709,0.347,2.116,2.723,3.684,4.002,5.415,1.795,4.515,0.296104,,
235.5,12.0781,3.521,4.692,0.347,2.116,2.993,4.049,3.989,5.396,1.909,4.504,0.293436,,
236,12.0886,3.464,4.677,0.347,2.116,2.945,3.984,3.976,5.379,1.889,4.494,0.285461,,
236.5,12.0998,3.501,4.651,0.347,2.116,2.976,4.026,3.953,5.348,1.902,4.477,0.314708,,
237,12.1102,3.342,4.597,0.347,2.116,2.840,3.843,3.908,5.287,1.845,4.442,0.277487,,
237.5,12.1216,3.445,4.548,0.347,2.116,2.928,3.962,3.866,5.230,1.882,4.410,0.296104,,
238,12.134,3.160,4.493,0.347,2.116,2.686,3.634,3.819,5.167,1.779,4.374,0.309386,,
238.5,12.144,3.386,4.440,0.347,2.116,2.878,3.894,3.774,5.106,1.861,4.339,0.277487,,
239,12.1531,3.470,4.358,0.347,2.116,2.950,3.991,3.705,5.012,1.891,4.286,0.28014,,
239.5,12.1636,3.521,4.277,0.347,2.116,2.993,4.049,3.636,4.919,1.909,4.233,0.290783,,
240,12.175,3.311,4.213,0.347,2.116,2.814,3.808,3.581,4.845,1.834,4.191,0.314708,,
240.5,12.1866,3.125,4.150,0.347,2.116,2.656,3.594,3.527,4.772,1.766,4.150,0.288115,,
241,12.2,3.272,4.082,0.347,2.116,2.782,3.763,3.470,4.695,1.820,4.106,0.285461,,
241.5,12.2113,3.586,4.016,0.347,2.116,3.048,4.124,3.413,4.618,1.932,4.062,0.250894,,
242,12.2203,3.147,3.950,0.347,2.116,2.675,3.619,3.357,4.542,1.774,4.019,0.250894,,
242.5,12.2474,3.111,3.885,0.347,2.116,2.645,3.578,3.303,4.468,1.761,3.977,0.290783,,
243,12.2512,3.319,3.812,0.347,2.116,2.822,3.817,3.240,4.383,1.837,3.929,0.298758,,
243.5,12.261,3.543,3.744,0.347,2.116,3.012,4.075,3.182,4.305,1.917,3.885,0.298758,,
244,12.2709,3.223,3.680,0.347,2.116,2.740,3.706,3.128,4.232,1.802,3.843,0.288115,,
244.5,12.2838,3.501,3.622,0.347,2.116,2.976,4.026,3.079,4.165,1.902,3.805,0.285461,,
245,12.2932,3.200,3.573,0.335,2.137,2.720,3.680,3.037,4.109,1.831,3.766,0.288115,,
245.5,12.3019,3.332,3.500,0.335,2.137,2.832,3.832,2.975,4.025,1.881,3.717,0.274833,,
246,12.3169,3.428,3.441,0.335,2.137,2.914,3.943,2.925,3.957,1.917,3.678,0.288115,,
246.5,12.3255,3.399,3.358,0.335,2.137,2.889,3.909,2.854,3.862,1.906,3.623,0.296104,,
247,12.3332,3.229,3.337,0.306,2.186,2.745,3.713,2.837,3.838,1.932,3.586,0.266843,,
247.5,12.3446,3.396,3.265,0.306,2.186,2.887,3.906,2.776,3.755,2.001,3.536,0.258868,,
248,12.356,3.524,3.195,0.306,2.186,2.996,4.053,2.716,3.674,2.053,3.487,0.261537,,
248.5,12.3684,3.414,3.135,0.306,2.186,2.902,3.926,2.665,3.605,2.008,3.446,0.282808,,
249,12.3818,3.541,3.083,0.300,2.197,3.010,4.072,2.621,3.546,2.083,3.403,0.293436,,
249.5,12.3912,3.341,3.031,0.300,2.197,2.840,3.842,2.576,3.485,2.000,3.366,0.256215,,
250,12.405,3.298,2.953,0.300,2.197,2.803,3.793,2.510,3.396,1.982,3.312,0.234943,,
250.5,12.4198,3.277,2.894,0.300,2.197,2.785,3.768,2.460,3.328,1.973,3.271,0.261537,,
251,12.4283,3.315,2.853,0.300,2.197,2.818,3.812,2.425,3.281,1.989,3.242,0.261537,,
251.5,12.4403,3.346,2.819,0.300,2.197,2.844,3.848,2.397,3.242,2.002,3.219,0.256215,,
252,12.4502,3.529,2.808,0.300,2.197,2.999,4.058,2.387,3.229,2.078,3.211,0.253561,,
252.5,12.4609,3.418,2.781,0.300,2.197,2.905,3.930,2.364,3.198,2.032,3.192,0.272165,,
253,12.4714,3.512,2.737,0.300,2.197,2.985,4.039,2.326,3.147,2.071,3.161,0.272165,,
253.5,12.4848,3.152,2.677,0.300,2.197,2.679,3.625,2.276,3.079,1.920,3.119,0.26419,,
254,12.4981,3.442,2.612,0.315,2.171,2.926,3.959,2.221,3.004,1.988,3.098,0.269511,,
254.5,12.5068,3.344,2.566,0.315,2.171,2.843,3.846,2.181,2.951,1.949,3.066,0.282808,,
255,12.5142,3.347,2.528,0.315,2.171,2.845,3.849,2.149,2.907,1.950,3.040,0.282808,,
255.5,12.5228,3.588,2.527,0.315,2.171,3.049,4.126,2.148,2.906,2.045,3.039,0.277487,,
