%     Depth;Temperature_;TC_m;RHOC_m;PHI;    RHOB;TC_m_min;TC_m_max;RHOC_m_miD;RHOC_m_max;    TC.log;      RHOC.log;       RHP;;
%         m;          °C;W/(mK);kJ/(m³K);n/n;g/cm³;    W/(mK);    W/(mK);kJ/(m³K);kJ/(m³K);    W/(mK);   kJ/(m³K);     µW/m³;;
2174.5;64.9691;4.121;2.636;0.317463889;2.401;3.915;4.327;2.504;2.768;1.93926;3.169853171;0.676698476;;
2175;64.9852;4.049;2.616;0.317207016;2.297;3.847;4.252;2.485;2.747;2.26815;3.166427317;0.673432381;;
2175.5;65.0046;4.137;2.597;0.318476127;2.264;3.930;4.343;2.467;2.727;2.39229;3.149889268;0.672050524;;
2176;65.019;4.225;2.578;0.31713746;2.27;4.014;4.436;2.449;2.707;2.44701;3.154818293;0.676698381;;
2176.5;65.0335;4.331;2.558;0.320900365;2.324;4.115;4.548;2.430;2.685;2.52151;3.151736341;0.673181095;;
2177;65.0493;4.471;2.536;0.325454635;2.379;4.247;4.695;2.409;2.663;2.21631;3.143019024;0.672678619;;
2177.5;65.0691;4.431;2.512;0.324764444;2.332;4.209;4.652;2.387;2.638;2.37604;3.089872927;0.675316571;;
2178;65.087;4.510;2.488;0.328877667;1.99;4.285;4.736;2.364;2.613;1.99266;3.079599756;0.674186;;
2178.5;65.1028;4.708;2.465;0.339495683;2.142;4.472;4.943;2.341;2.588;1.71286;3.083700976;0.672427429;;
2179;65.1212;4.772;2.440;0.346987254;2.267;4.533;5.010;2.318;2.561;2.6076;3.082902683;0.674060381;;
2179.5;65.141;4.877;2.411;0.361719413;1.944;4.634;5.121;2.290;2.531;2.23178;3.065292927;0.674060381;;
2180;65.1596;4.900;2.381;0.360584714;1.807;4.655;5.145;2.262;2.500;1.64116;2.944142195;0.67129681;;
2180.5;65.1736;4.974;2.352;0.364344667;1.954;4.725;5.223;2.234;2.469;1.8368;2.950890244;0.671422476;;
2181;65.1891;5.003;2.323;0.367310317;2.177;4.753;5.254;2.207;2.439;2.44325;2.940073171;0.670291905;;
2181.5;65.2029;5.051;2.293;0.37278954;2.196;4.798;5.303;2.178;2.407;2.58123;2.927861707;0.673306714;;
2182;65.2128;5.182;2.264;0.380183048;2.147;4.923;5.441;2.151;2.377;2.47354;2.929443171;0.673306714;;
2182.5;65.2288;5.201;2.237;0.382351333;2.119;4.941;5.461;2.125;2.348;2.06048;2.913752927;0.676447143;;
2183;65.2438;5.120;2.211;0.377725333;2.258;4.864;5.376;2.100;2.321;2.45415;2.907206829;0.675819095;;
2183.5;65.2624;5.218;2.184;0.378861762;2.19;4.957;5.479;2.075;2.293;2.33773;2.91456122;0.675316619;;
2184;65.2768;5.263;2.158;0.379499746;1.973;5.000;5.526;2.050;2.266;2.12118;2.903592683;0.675065429;;
2184.5;65.2923;5.172;2.134;0.381118127;1.919;4.914;5.431;2.027;2.240;1.65154;2.881249756;0.674688571;;
2185;65.3046;5.267;2.112;0.381118127;1.814;5.003;5.530;2.006;2.217;2.24601;2.878341463;0.674186095;;
2185.5;65.3171;5.243;2.097;0.379988587;2.377;4.980;5.505;1.992;2.202;2.41153;2.874526585;0.679210762;;
2186;65.3285;5.254;2.083;0.383772175;2.107;4.992;5.517;1.979;2.187;2.31155;2.869775122;0.679462048;;
2186.5;65.3442;5.282;2.072;0.38570527;2.149;5.018;5.546;1.968;2.176;2.25481;2.867198537;0.67481419;;
2187;65.359;5.175;2.064;0.381541968;2.097;4.916;5.433;1.961;2.168;2.59038;2.866240488;0.675316667;;
2187.5;65.3697;5.078;2.060;0.376636968;2.073;4.824;5.332;1.957;2.163;2.20622;2.860842439;0.676070429;;
2188;65.3886;5.258;2.058;0.382957587;2.256;4.996;5.521;1.955;2.161;2.49859;2.846254878;0.674563;;
2188.5;65.4025;5.291;2.054;0.386316556;2.188;5.026;5.555;1.951;2.157;2.47811;2.824539512;0.673432381;;
2189;65.4158;5.287;2.050;0.387722;2.108;5.023;5.551;1.947;2.152;2.0632;2.83509439;0.671799333;;
2189.5;65.4329;5.256;2.044;0.384250413;2.236;4.994;5.519;1.942;2.146;2.0957;2.822402927;0.671673762;;
2190;65.4506;5.233;2.041;0.372586571;1.908;4.971;5.494;1.939;2.143;2.58379;2.798857561;0.670166333;;
2190.5;65.4693;5.351;2.039;0.380009317;1.756;5.083;5.618;1.937;2.141;1.58197;2.790557805;0.670292;;
2191;65.4832;5.248;2.040;0.375007571;1.995;4.986;5.511;1.938;2.142;1.67156;2.786712683;0.666021;;
2191.5;65.4976;5.219;2.042;0.370224825;2.031;4.958;5.480;1.940;2.144;2.40307;2.797368049;0.663257429;;
2192;65.5141;5.161;2.045;0.362323714;2.105;4.903;5.419;1.943;2.147;2.17326;2.805827561;0.659112;;
2192.5;65.5305;5.062;2.045;0.358583508;2.337;4.809;5.315;1.942;2.147;2.29635;2.829542195;0.658609571;;
2193;65.5465;5.153;2.043;0.362937317;2.311;4.896;5.411;1.941;2.145;2.48374;2.840866829;0.656474048;;
2193.5;65.5674;5.242;2.045;0.366746238;2.001;4.980;5.504;1.943;2.147;2.28301;2.838377805;0.654212952;;
2194;65.5871;5.200;2.048;0.366680095;2.059;4.940;5.460;1.946;2.151;2.16131;2.831620488;0.654212952;;
2194.5;65.5982;5.212;2.051;0.367529143;1.902;4.951;5.472;1.948;2.153;2.37814;2.80419439;0.653961667;;
2195;65.6115;5.316;2.052;0.363768556;2.06;5.050;5.582;1.950;2.155;2.61288;2.803507317;0.651700571;;
2195.5;65.6271;5.354;2.048;0.364208476;2.269;5.087;5.622;1.946;2.151;2.34203;2.821578049;0.64931381;;
2196;65.6375;5.353;2.044;0.354627254;2.048;5.085;5.620;1.942;2.147;2.11273;2.833457073;0.646173381;;
2196.5;65.6581;5.372;2.040;0.346739857;2.335;5.103;5.640;1.938;2.142;2.57526;2.82199878;0.647178286;;
2197;65.6757;5.328;2.034;0.34556719;2.331;5.062;5.595;1.933;2.136;2.5815;2.821709024;0.650444381;;
2197.5;65.686;5.496;2.026;0.356125619;2.437;5.221;5.770;1.925;2.128;2.43014;2.809325122;0.65245419;;
2198;65.7031;5.445;2.018;0.359678683;2.22;5.173;5.718;1.918;2.119;2.3646;2.806989024;0.65421281;;
2198.5;65.7188;5.226;2.011;0.351294254;2.062;4.965;5.488;1.911;2.112;2.50929;2.803438049;0.653710333;;
2199;65.736;5.265;2.007;0.350868079;2.033;5.002;5.528;1.906;2.107;2.25427;2.792989024;0.652328571;;
2199.5;65.7524;5.326;2.004;0.350464492;2.108;5.060;5.593;1.904;2.104;2.08639;2.786867317;0.653333524;;
2200;65.7678;5.400;2.003;0.357741794;2.205;5.130;5.670;1.903;2.104;2.99746;2.786802683;0.651449286;;
2200.5;65.7861;5.535;2.003;0.368210048;2.049;5.258;5.811;1.903;2.103;2.64914;2.735157805;0.648937;;
2201;65.8045;5.410;2.004;0.367513206;1.946;5.139;5.680;1.903;2.104;2.21192;2.71209878;0.648308905;;
2201.5;65.8211;5.387;2.002;0.368002365;2.391;5.117;5.656;1.902;2.102;2.42681;2.715478049;0.651574905;;
2202;65.8378;5.362;2.001;0.366102698;2.341;5.094;5.630;1.901;2.101;2.26086;2.710753171;0.653207952;;
2202.5;65.8532;5.366;2.000;0.367389079;2.146;5.098;5.635;1.900;2.100;2.11257;2.713362927;0.653459238;;
2203;65.8652;5.349;2.003;0.363256794;1.905;5.081;5.616;1.903;2.103;1.62176;2.732364146;0.652454286;;
2203.5;65.8794;5.238;2.009;0.353720952;2.159;4.976;5.500;1.908;2.109;1.82416;2.726219756;0.653208;;
2204;65.8948;5.084;2.014;0.344438238;2.363;4.830;5.339;1.913;2.115;2.52678;2.726353659;0.652454238;;
2204.5;65.9093;5.008;2.021;0.33697173;2.066;4.758;5.258;1.920;2.122;2.41292;2.729499756;0.65057;;
2205;65.9215;5.016;2.031;0.332706095;1.93;4.765;5.267;1.930;2.133;1.85472;2.724722195;0.651198143;;
2205.5;65.9348;4.857;2.044;0.329302952;1.768;4.614;5.100;1.942;2.146;2.08717;2.724236098;0.653836095;;
2206;65.9483;4.596;2.064;0.318694873;1.861;4.366;4.825;1.961;2.167;1.70696;2.735129268;0.655469143;;
2206.5;65.9648;4.619;2.088;0.31815746;2.064;4.388;4.849;1.983;2.192;1.85429;2.741562683;0.65458981;;
2207;65.9796;4.611;2.111;0.316978175;2.295;4.381;4.842;2.006;2.217;2.51061;2.746930488;0.655092286;;
2207.5;65.989;4.756;2.135;0.319963063;2.419;4.518;4.994;2.028;2.241;2.50235;2.755334878;0.653710429;;
2208;66.0016;4.609;2.156;0.312647302;2.384;4.378;4.839;2.048;2.264;2.72092;2.759036585;0.652579905;;
2208.5;66.014;4.575;2.174;0.304344429;2.383;4.346;4.803;2.065;2.282;2.46722;2.77383878;0.649439476;;
2209;66.029;4.601;2.189;0.300575667;2.466;4.371;4.832;2.080;2.299;2.53151;2.772607561;0.649313905;;
2209.5;66.0452;4.468;2.202;0.291770302;2.409;4.245;4.692;2.092;2.312;2.34641;2.778105366;0.650821333;;
2210;66.0591;4.252;2.213;0.281769333;2.397;4.039;4.465;2.102;2.323;2.54067;2.794671951;0.652454381;;
2210.5;66.0728;4.176;2.222;0.271503111;2.355;3.967;4.385;2.111;2.334;2.65926;2.80111;0.652328714;;
2211;66.084;4.087;2.230;0.264965603;2.182;3.882;4.291;2.119;2.342;2.46396;2.809737561;0.655469143;;
2211.5;66.0974;4.049;2.234;0.257715667;2.386;3.846;4.251;2.122;2.345;2.50832;2.830728537;0.653961762;;
2212;66.1097;4.065;2.237;0.253160444;2.406;3.862;4.268;2.125;2.349;2.46652;2.827047805;0.653961762;;
2212.5;66.1231;4.072;2.240;0.254585508;2.37;3.868;4.275;2.128;2.352;2.66822;2.824858293;0.65559481;;
2213;66.138;4.060;2.244;0.255439413;2.024;3.857;4.263;2.131;2.356;2.07918;2.790733415;0.659363286;;
2213.5;66.1508;4.171;2.246;0.26450754;2.196;3.963;4.380;2.133;2.358;1.65337;2.784928537;0.662503714;;
2214;66.1686;4.205;2.245;0.272341968;2.497;3.994;4.415;2.133;2.357;2.40397;2.785288049;0.66476481;;
2214.5;66.183;4.351;2.243;0.282164714;2.503;4.133;4.568;2.131;2.355;2.49525;2.787375366;0.667654;;
2215;66.1942;4.383;2.240;0.289379873;2.433;4.164;4.602;2.128;2.352;2.33106;2.781667317;0.670668857;;
2215.5;66.2065;4.373;2.235;0.292209492;2.324;4.154;4.592;2.123;2.346;2.73585;2.785813415;0.670920048;;
2216;66.2199;4.351;2.228;0.29276973;2.189;4.133;4.568;2.117;2.340;2.4688;2.760201951;0.670794476;;
2216.5;66.234;4.357;2.222;0.296847556;2.119;4.139;4.575;2.111;2.333;1.80306;2.744179268;0.67493981;;
2217;66.2476;4.302;2.213;0.296054651;2.366;4.087;4.518;2.102;2.323;2.35793;2.74175878;0.679085238;;
2217.5;66.263;4.309;2.204;0.295569111;2.484;4.094;4.525;2.094;2.314;2.44596;2.745801707;0.680969524;;
2218;66.2753;4.154;2.194;0.289594508;2.371;3.946;4.361;2.085;2.304;2.30946;2.75084122;0.684361238;;
2218.5;66.287;4.382;2.186;0.29625919;2.335;4.163;4.601;2.077;2.295;2.41381;2.756908049;0.687250429;;
2219;66.2988;4.473;2.180;0.304784397;2.018;4.250;4.697;2.071;2.289;2.0777;2.763611463;0.689385952;;
2219.5;66.3124;4.486;2.175;0.307196937;2.139;4.262;4.710;2.066;2.284;2.41118;2.759997561;0.688506619;;
2220;66.3273;4.494;2.170;0.309250508;2.007;4.269;4.719;2.062;2.279;2.00786;2.768470244;0.68699919;;
2220.5;66.3399;4.515;2.168;0.311124397;2.099;4.289;4.740;2.060;2.277;2.19032;2.768504878;0.686747905;;
2221;66.3541;4.388;2.167;0.306374571;2.268;4.169;4.607;2.058;2.275;2.44701;2.771745366;0.690014;;
2221.5;66.3676;4.343;2.166;0.302213222;2.16;4.126;4.560;2.058;2.274;2.15449;2.783447561;0.686873571;;
2222;66.3847;4.437;2.167;0.306796984;2.223;4.215;4.659;2.059;2.276;1.93627;2.788025122;0.686873571;;
2222.5;66.3972;4.444;2.167;0.307305444;2.44;4.222;4.666;2.059;2.276;2.5853;2.790876341;0.683607571;;
2223;66.4088;4.455;2.167;0.307901921;2.394;4.232;4.678;2.059;2.276;2.48428;2.783433902;0.684110048;;
2223.5;66.4212;4.455;2.167;0.306580905;2.274;4.232;4.677;2.059;2.276;2.44957;2.764108537;0.680844048;;
2224;66.4328;4.299;2.167;0.296407238;1.91;4.084;4.514;2.059;2.276;2.02876;2.758018049;0.681095238;;
2224.5;66.4473;4.340;2.167;0.295261095;2.161;4.123;4.557;2.059;2.276;2.34739;2.752109268;0.681220857;;
2225;66.4593;4.490;2.167;0.296883667;2.39;4.266;4.715;2.059;2.276;2.38904;2.745885854;0.679085429;;
2225.5;66.4718;4.447;2.167;0.290287905;2.329;4.225;4.669;2.059;2.276;2.34133;2.753441951;0.679085429;;
2226;66.4844;4.453;2.167;0.288036143;2.238;4.230;4.675;2.059;2.276;2.19761;2.751802683;0.675945;;
2226.5;66.4958;4.440;2.167;0.286323413;2.322;4.218;4.662;2.059;2.276;2.63386;2.739106585;0.677578048;;
2227;66.5106;4.419;2.167;0.282961524;2.238;4.198;4.639;2.059;2.276;2.29379;2.736489268;0.677326857;;
2227.5;66.5268;4.442;2.167;0.281245095;2.141;4.220;4.664;2.059;2.276;2.40114;2.795231707;0.676321857;;
2228;66.5394;4.401;2.167;0.276884413;2.415;4.181;4.621;2.059;2.276;2.49428;1.450250732;0.673935095;;
2228.5;66.5551;4.347;2.167;0.270783238;2.289;4.129;4.564;2.059;2.276;2.42584;1.44916;0.669789714;;
2229;66.569;4.093;2.167;0.255790651;2.343;3.888;4.298;2.059;2.276;2.33897;1.519937317;0.668910381;;
2229.5;66.5809;4.073;2.167;0.24649481;2.39;3.869;4.277;2.059;2.276;2.46644;1.519937317;0.666272429;;
2230;66.5934;4.062;2.167;0.241906905;2.141;3.859;4.265;2.059;2.276;2.71161;1.519937317;0.666523714;;
2230.5;66.6048;4.041;2.167;0.237148302;1.907;3.839;4.244;2.059;2.276;2.17143;1.519937317;0.666021238;;
2231;66.6162;4.011;2.167;0.231659635;2.332;3.810;4.211;2.059;2.276;2.44577;1.519937317;0.666900571;;
2231.5;66.6277;4.113;2.167;0.236806905;2.304;3.907;4.319;2.059;2.276;2.54594;1.519937317;0.666523667;;
2232;66.6396;4.192;2.167;0.242134905;2.195;3.982;4.401;2.059;2.276;2.24655;1.519937317;0.667905429;;
2232.5;66.6545;4.171;2.167;0.237879921;2.306;3.963;4.380;2.059;2.276;2.35188;1.519937317;0.670166524;;
2233;66.6674;4.211;2.167;0.252774508;2.462;4.001;4.422;2.059;2.276;2.49138;1.519937317;0.677326667;;
2233.5;66.6787;4.086;2.167;0.266290587;2.525;3.881;4.290;2.059;2.276;2.49673;1.519937317;0.676196048;;
2234;66.6932;4.484;2.167;0.282555778;2.473;4.260;4.709;2.059;2.276;2.54365;1.519937317;0.675316714;;
2234.5;66.7018;4.461;2.167;0.299419429;2.476;4.238;4.684;2.059;2.276;2.66829;1.519937317;0.672176286;;
2235;66.7138;4.273;2.167;0.291849587;2.467;4.059;4.487;2.059;2.276;2.6126;1.519937317;0.672176286;;
2235.5;66.7268;3.950;2.167;0.27863646;2.532;3.753;4.148;2.059;2.276;2.59899;1.519937317;0.674814143;;
2236;66.7416;3.964;2.167;0.276054667;2.488;3.766;4.162;2.059;2.276;2.55288;1.519937317;0.675944667;;
2236.5;66.7569;4.096;2.167;0.282695111;2.424;3.891;4.301;2.059;2.276;2.53372;1.519937317;0.678582619;;
2237;66.7711;4.234;2.167;0.287878111;2.119;4.022;4.446;2.059;2.276;2.50631;1.519937317;0.677075143;;
2237.5;66.7856;4.404;2.167;0.29666646;2.034;4.184;4.625;2.059;2.276;2.54997;1.519937317;0.673055381;;
2238;66.799;4.468;2.167;0.303684444;2.307;4.245;4.692;2.059;2.276;1.57231;1.519937317;0.669663762;;
2238.5;66.8123;4.572;2.167;0.314585159;1.834;4.344;4.801;2.059;2.276;0.902617;1.519937317;0.667402667;;
2239;66.829;4.944;2.167;0.330436587;1.766;4.697;5.192;2.059;2.276;2.17985;1.519937317;0.667905143;;
2239.5;66.845;5.175;2.167;0.34419354;1.712;4.916;5.434;2.059;2.276;1.1911;1.519937317;0.666648952;;
2240;66.8574;5.118;2.167;0.358036429;1.731;4.862;5.374;2.059;2.276;0.994253;1.519937317;0.669161238;;
2240.5;66.872;5.250;2.167;0.37211781;2.453;4.987;5.512;2.059;2.276;2.39062;1.519937317;0.671296667;;
2241;66.8879;5.394;2.167;0.386576349;2.417;5.124;5.664;2.059;2.276;2.54919;1.519937317;0.669789286;;
2241.5;66.9026;5.638;2.167;0.399411825;2.424;5.356;5.919;2.059;2.276;2.6069;1.519937317;0.668407476;;
2242;66.9152;5.822;2.167;0.404922587;2.035;5.531;6.113;2.059;2.276;2.66356;1.519937317;0.667653762;;
2242.5;66.9267;5.836;2.167;0.408406365;1.988;5.544;6.128;2.059;2.276;2.4196;1.519937317;0.669161143;;
2243;66.9408;6.013;2.167;0.41926846;2.005;5.713;6.314;2.059;2.276;2.35933;1.519937317;0.671924714;;
2243.5;66.9544;6.248;2.167;0.416644079;2.242;5.936;6.561;2.059;2.276;2.40307;1.519937317;0.67091981;;
2244;66.9707;6.371;2.167;0.418392;2.146;6.052;6.690;2.059;2.276;2.62253;1.519937317;0.672552857;;
2244.5;66.9877;6.058;2.167;0.419683714;1.901;5.755;6.361;2.059;2.276;2.54338;1.519937317;0.671547952;;
2245;67.0022;6.336;2.167;0.414395286;1.989;6.019;6.652;2.059;2.276;1.26983;1.519937317;0.669663714;;
2245.5;67.017;6.501;2.167;0.42732673;1.986;6.176;6.826;2.059;2.276;2.26051;1.519937317;0.668030667;;
2246;67.0328;6.799;2.167;0.439774905;1.973;6.459;7.139;2.059;2.276;2.17853;1.519937317;0.664890238;;
2246.5;67.0494;7.087;2.167;0.452465571;1.975;6.733;7.441;2.059;2.276;2.57712;1.519937317;0.663257238;;
2247;67.0624;6.899;2.167;0.455219159;1.979;6.555;7.244;2.059;2.276;2.61621;1.519937317;0.661749905;;
2247.5;67.0729;6.895;2.167;0.455924841;1.96;6.550;7.239;2.059;2.276;2.16054;1.519937317;0.66526719;;
2248;67.0881;6.795;2.167;0.453545206;1.953;6.455;7.135;2.059;2.276;2.30779;1.519937317;0.669161333;;
2248.5;67.104;6.952;2.167;0.459870016;1.938;6.605;7.300;2.059;2.276;2.68527;1.519937317;0.672678619;;
2249;67.1198;6.928;2.167;0.470206381;1.841;6.582;7.274;2.059;2.276;1.34161;1.519937317;0.677075238;;
2249.5;67.138;6.605;2.167;0.473229603;1.742;6.275;6.935;2.059;2.276;1.46334;1.519937317;0.681974286;;
2250;67.1524;6.621;2.167;0.473310825;1.703;6.290;6.952;2.059;2.276;2.61338;1.138082683;0.684361048;;
2250.5;67.169;6.596;2.167;0.479690079;1.707;6.267;6.926;2.059;2.276;1.83804;1.134059756;0.685366048;;
2251;67.185;6.657;2.167;0.483076762;1.993;6.324;6.989;2.059;2.276;2.75799;1.132096829;0.684737952;;
2251.5;67.2049;6.511;2.167;0.484399349;1.728;6.185;6.836;2.059;2.276;2.75799;1.142979756;0.685240429;;
2252;67.2192;6.513;2.167;0.48416373;1.779;6.187;6.838;2.059;2.276;1.39439;1.146795122;0.685491714;;
2252.5;67.2344;6.333;2.167;0.484255571;2.243;6.017;6.650;2.059;2.276;2.54551;1.153106341;0.685491714;;
2253;67.249;6.177;2.167;0.480188333;2.016;5.868;6.486;2.059;2.276;2.20649;1.150858049;0.688632143;;
2253.5;67.2684;5.999;2.167;0.475462571;2.086;5.699;6.299;2.059;2.276;2.45651;1.158019756;0.689511429;;
2254;67.2817;5.790;2.167;0.468558111;1.783;5.501;6.080;2.059;2.276;1.43763;1.162205122;0.688255238;;
2254.5;67.2938;5.784;2.167;0.455342492;1.742;5.494;6.073;2.059;2.276;1.43852;1.187119512;0.690767619;;
2255;67.3097;5.659;2.167;0.439295397;1.781;5.376;5.942;2.059;2.276;2.58995;1.102849512;0.695666667;;
2255.5;67.3241;5.423;2.167;0.431367571;1.667;5.152;5.694;2.059;2.276;0.953224;1.095586829;0.702575667;;
2256;67.3342;5.645;2.167;0.432682603;1.734;5.363;5.927;2.059;2.276;2.11187;1.094167561;0.702826905;;
2256.5;67.3497;5.542;2.167;0.432109698;1.898;5.265;5.819;2.059;2.276;1.46063;1.09303561;0.704711238;;
2257;67.3658;5.342;2.167;0.429508667;1.92;5.075;5.609;2.059;2.276;2.6185;1.098419024;0.706721095;;
2257.5;67.384;5.536;2.167;0.427961444;1.791;5.259;5.813;2.059;2.276;1.97482;1.096639024;0.708354048;;
2258;67.3994;5.392;2.167;0.422531286;1.96;5.122;5.661;2.059;2.276;1.75012;1.090538049;0.706972286;;
2258.5;67.411;5.325;2.167;0.414491413;2.101;5.059;5.592;2.059;2.276;1.98556;1.097981463;0.702324429;;
2259;67.4203;5.132;2.167;0.407750698;2.102;4.875;5.389;2.059;2.276;2.52573;1.010056098;0.699184;;
2259.5;67.4322;5.221;2.167;0.400287349;2.246;4.960;5.483;2.059;2.276;2.21599;0.984259756;0.697174143;;
2260;67.4523;5.127;2.167;0.380444429;2.247;4.871;5.383;2.059;2.276;1.90218;0.993018293;0.696169238;;
2260.5;67.4677;4.857;2.167;0.365573619;2.326;4.614;5.100;2.059;2.276;2.22099;0.984424146;0.694913048;;
2261;67.4812;4.932;2.167;0.345265857;2.278;4.685;5.178;2.059;2.276;2.5079;0.992610976;0.693908048;;
2261.5;67.4958;4.736;2.167;0.328120778;1.903;4.499;4.973;2.059;2.276;2.46784;1.257943659;0.694410524;;
2262;67.5107;4.729;2.167;0.311798286;1.992;4.493;4.965;2.059;2.276;2.26044;1.223574146;0.694536095;;
2262.5;67.5226;4.457;2.167;0.296680905;2.062;4.234;4.680;2.059;2.276;2.48339;1.220702195;0.695415429;;
2263;67.5348;4.347;2.167;0.281901;2.021;4.130;4.565;2.059;2.276;2.41048;1.212990732;0.699309571;;
2263.5;67.5474;4.343;2.167;0.271287381;2.205;4.126;4.561;2.059;2.276;2.43751;1.213767073;0.697425333;;
2264;67.5598;4.293;2.167;0.260842556;2.397;4.078;4.508;2.059;2.276;2.10931;1.147846098;0.696922905;;
2264.5;67.5754;4.221;2.167;0.253747127;2.226;4.010;4.432;2.059;2.276;2.4066;1.057000976;0.697174095;;
2265;67.588;4.192;2.167;0.246525079;2.014;3.982;4.401;2.059;2.276;1.93162;1.062947805;0.694661714;;
2265.5;67.6015;4.211;2.167;0.241582492;2.552;4.001;4.422;2.059;2.276;2.30558;2.915016829;0.694159238;;
2266;67.6126;4.178;2.167;0.235141889;2.56;3.969;4.387;2.059;2.276;2.57844;2.91016439;0.694410429;;
2266.5;67.6232;3.891;2.167;0.219863365;2.522;3.697;4.086;2.059;2.276;2.53469;2.876495366;0.695415381;;
2267;67.6334;3.687;2.167;0.206373413;2.566;3.502;3.871;2.059;2.276;2.52519;2.879436098;0.700565619;;
2267.5;67.6451;3.582;2.167;0.195007206;2.551;3.403;3.761;2.059;2.276;2.4211;2.875744146;0.703580429;;
2268;67.657;3.412;2.167;0.182259492;2.579;3.241;3.582;2.059;2.276;2.50642;2.841530976;0.704459762;;
2268.5;67.6724;3.351;2.167;0.174851984;2.535;3.184;3.519;2.059;2.276;2.51809;2.825159268;0.704334143;;
2269;67.6838;3.337;2.171;0.172083079;2.515;3.170;3.504;2.063;2.280;2.34618;2.822853415;0.709610095;;
2269.5;67.6934;3.317;2.285;0.164541873;2.513;3.151;3.483;2.171;2.399;2.48532;2.811951463;0.712373667;;
2270;67.7031;3.157;2.401;0.152294508;2.524;2.999;3.315;2.281;2.521;2.53399;2.791908537;0.716142143;;
2270.5;67.7108;3.198;2.514;0.153013762;2.524;3.038;3.357;2.388;2.640;2.50817;2.777339512;0.71689581;;
2271;67.7223;3.209;2.510;0.152891778;2.512;3.048;3.369;2.385;2.636;2.37429;2.774814634;0.717900762;;
2271.5;67.7364;3.201;2.505;0.152720032;2.536;3.041;3.361;2.380;2.631;2.46679;2.771702683;0.719910667;;
2272;67.7503;3.203;2.501;0.153532444;2.515;3.043;3.363;2.376;2.626;2.40997;2.757576098;0.720664381;;
2272.5;67.7598;3.202;2.495;0.154298381;2.521;3.042;3.362;2.370;2.620;2.43844;2.752151707;0.722423048;;
2273;67.769;3.208;2.487;0.155489952;2.504;3.048;3.369;2.363;2.612;2.53997;2.746238293;0.724432857;;
2273.5;67.7818;3.205;2.480;0.155568317;2.522;3.044;3.365;2.356;2.604;2.52538;2.74538439;0.723427952;;
2274;67.7934;3.194;2.473;0.154858905;2.502;3.035;3.354;2.349;2.597;2.51011;2.734847073;0.724684143;;
2274.5;67.8053;3.209;2.465;0.154726683;2.518;3.049;3.370;2.342;2.588;2.53865;2.729361951;0.721794905;;
2275;67.8161;3.210;2.456;0.154510857;2.532;3.050;3.371;2.333;2.579;2.48059;2.706119024;0.722925524;;
2275.5;67.8254;3.211;2.447;0.154636683;2.487;3.051;3.372;2.325;2.570;2.46039;2.69867878;0.722799857;;
2276;67.8372;3.215;2.439;0.154439317;2.518;3.054;3.376;2.317;2.561;2.4797;2.699042683;0.720789952;;
2276.5;67.8492;3.236;2.429;0.155252127;2.551;3.074;3.398;2.308;2.551;2.48331;2.699513171;0.716644619;;
2277;67.8597;3.246;2.420;0.15552754;2.521;3.084;3.409;2.299;2.541;2.49095;2.69749;0.714509095;;
2277.5;67.8667;3.267;2.410;0.156135778;2.523;3.104;3.430;2.289;2.530;2.44895;2.690167561;0.707348952;;
2278;67.878;3.284;2.400;0.156541524;2.522;3.120;3.448;2.280;2.520;2.41207;2.678346098;0.699811905;;
2278.5;67.8889;3.291;2.390;0.15701819;2.505;3.127;3.456;2.271;2.510;2.44852;2.674755122;0.698430095;;
2279;67.8992;3.294;2.380;0.156203222;2.501;3.129;3.459;2.261;2.499;2.44088;2.663909024;0.695289667;;
2279.5;67.9138;3.310;2.369;0.156697111;2.527;3.144;3.475;2.251;2.488;2.56122;2.656191463;0.689762524;;
2280;67.9222;3.321;2.359;0.157225508;2.506;3.155;3.487;2.241;2.477;2.51441;2.646177073;0.686622095;;
2280.5;67.9309;3.321;2.349;0.15629573;2.526;3.155;3.487;2.231;2.466;2.53698;2.641732927;0.683732952;;
2281;67.9449;3.326;2.339;0.155491825;2.512;3.160;3.492;2.222;2.456;2.57747;2.626643902;0.678708286;;
2281.5;67.9538;3.343;2.329;0.157302127;2.515;3.176;3.511;2.213;2.446;2.59337;2.620763415;0.677452095;;
2282;67.962;3.349;2.319;0.157515397;2.501;3.182;3.517;2.203;2.435;2.57782;2.606465366;0.676572762;;
2282.5;67.9769;3.358;2.310;0.157462254;2.507;3.190;3.526;2.194;2.425;2.63184;2.590413171;0.673055476;;
2283;67.9885;3.378;2.300;0.158026381;2.491;3.209;3.547;2.185;2.415;2.63052;2.583535854;0.671045619;;
2283.5;67.9968;3.397;2.291;0.157825365;2.498;3.227;3.567;2.177;2.406;2.59434;2.574764634;0.665267238;;
2284;68.0094;3.408;2.282;0.157696048;2.501;3.238;3.578;2.168;2.396;2.63878;2.56384;0.663131714;;
2284.5;68.0201;3.426;2.274;0.158304794;2.53;3.254;3.597;2.160;2.387;2.67163;2.558822195;0.65974;;
2285;68.0316;3.431;2.265;0.157873444;2.49;3.260;3.603;2.152;2.378;2.63483;2.547408049;0.657604571;;
